mean
1.0
0.999136
0.9983
0.997394
0.996622
0.995886
0.99497
0.994116
0.9933
0.992454
0.991652
0.990804
0.990024
0.98929
0.988466
0.98756
0.98672
0.985854
0.985012
0.984152
0.983326
0.98244
0.981696
0.980936
0.980222
0.979378
0.978518
0.977688
0.976814
0.975938
0.975208
0.974444
0.973588
0.972858
0.972084
0.97125
0.970406
0.969538
0.968754
0.968006
0.967214
0.966254
0.965362
0.964566
0.963598
0.962696
0.961944
0.961206
0.960518
0.959718
0.958926
0.958144
0.95724
0.95655
0.955766
0.95488
0.954316
0.953592
0.952806
0.95204
0.951212
0.950438
0.94966
0.948924
0.9481
0.947442
0.946812
0.946042
0.945426
0.944566
0.943796
0.943092
0.942224
0.94141
0.94047
0.939654
0.938782
0.937984
0.937284
0.936292
0.935638
0.934888
0.934176
0.933298
0.932586
0.931964
0.93105
0.930064
0.929178
0.928446
0.927808
0.92709
0.92634
0.925616
0.924852
0.924
0.923338
0.922608
0.921794
0.92104
0.920438
0.919708
0.918998
0.917996
0.917176
0.916462
0.91565
0.91514
0.914134
0.913348
0.91249
0.91171
0.910938
0.910188
0.90954
0.908792
0.90802
0.907378
0.906608
0.905916
0.905262
0.904536
0.903854
0.903062
0.902194
0.901486
0.900936
0.900216
0.899576
0.89897
0.898174
0.89729
0.896584
0.895706
0.89501
0.894334
0.893602
0.892818
0.89238
0.891686
0.890914
0.890212
0.88944
0.88882
0.888186
0.887462
0.886694
0.885894
0.885126
0.88453
0.883972
0.883202
0.882572
0.881908
0.881224
0.880512
0.879838
0.879284
0.878444
0.87774
0.87707
0.87628
0.875526
0.874774
0.87429
0.873516
0.872756
0.872118
0.871276
0.870456
0.869696
0.869074
0.868262
0.867788
0.867148
0.86647
0.865716
0.864786
0.864056
0.863278
0.862698
0.862094
0.861356
0.86067
0.859878
0.859054
0.858418
0.857692
0.856964
0.85628
0.855534
0.854872
0.854084
0.85349
0.852884
0.85218
0.851468
0.850722
0.85005
0.84944
0.848788
0.848122
0.847686
0.846976
0.846642
0.84593
0.845326
0.844714
0.844014
0.84344
0.8427
0.842018
0.841334
0.840756
0.840146
0.839314
0.838562
0.83816
0.83756
0.836778
0.83602
0.835398
0.834762
0.834136
0.833492
0.832968
0.832362
0.831722
0.83086
0.83017
0.829574
0.82901
0.828206
0.827476
0.826832
0.826062
0.825442
0.824824
0.824016
0.823348
0.822744
0.821838
0.821152
0.820378
0.819832
0.819236
0.81858
0.817996
0.817358
0.816758
0.816094
0.815422
0.814858
0.814096
0.813668
0.812908
0.812286
0.811694
0.811078
0.810278
0.809528
0.808808
0.808252
0.807482
0.806858
0.806172
0.805758
0.805072
0.804552
0.80405
0.803476
0.802754
0.802036
0.801608
0.80102
0.800342
0.799706
0.799066
0.798546
0.798122
0.797552
0.796878
0.7965
0.795792
0.79505
0.79456
0.794112
0.793606
0.79296
0.792574
0.791992
0.791366
0.79075
0.790132
0.789564
0.788942
0.788256
0.787706
0.787148
0.786406
0.785724
0.785072
0.784362
0.783764
0.783036
0.782452
0.781854
0.781212
0.780548
0.78003
0.779238
0.778574
0.778034
0.777386
0.776838
0.776178
0.775426
0.774938
0.774268
0.773726
0.773142
0.77255
0.771894
0.77113
0.770516
0.770004
0.769512
0.768938
0.768326
0.767802
0.767226
0.766562
0.76605
0.765606
0.765076
0.764466
0.763854
0.763286
0.762886
0.762148
0.761714
0.761232
0.760676
0.759778
0.759088
0.75862
0.758036
0.757458
0.756976
0.756496
0.755732
0.755458
0.754776
0.75442
0.753876
0.753378
0.752784
0.752072
0.75144
0.750956
0.750054
0.749566
0.74903
0.748356
0.747638
0.747082
0.746456
0.74596
0.745602
0.745028
0.744652
0.744034
0.743498
0.742872
0.742332
0.741904
0.741212
0.740644
0.740238
0.739788
0.73922
0.738578
0.737876
0.737184
0.736746
0.736292
0.73572
0.735006
0.734388
0.73376
0.733232
0.732404
0.731958
0.731492
0.730714
0.730016
0.72948
0.728936
0.728434
0.727896
0.727276
0.726718
0.726234
0.725744
0.725096
0.724676
0.724016
0.7235
0.723014
0.722458
0.721926
0.721544
0.721068
0.720558
0.72009
0.719444
0.718952
0.718312
0.71786
0.717394
0.716926
0.716488
0.716078
0.715596
0.715064
0.714468
0.71416
0.713706
0.713246
0.712672
0.712182
0.711716
0.711082
0.710584
0.710178
0.709652
0.708842
0.70844
0.708006
0.70746
0.706846
0.706284
0.705654
0.705218
0.704584
0.703906
0.703198
0.70265
0.702084
0.70145
0.700858
0.700252
